"Filename",14_08082202.mzData,25_22.mzData,15_2210.mzData,16_11665.mzData,23_16.mzData,24_D8o822B4.mzData,22_13.mzData,32_09082201.mzData,39_07082204.mzData,11_Grupo_control_1.mzData,20_Grupo_control_1.mzData,33_51480.mzData,46_15.mzData,26_Grupo_control_1.mzData,36_Grupo_control_1.mzData,44_Grupo_control_1.mzData,38_21.mzData,41_20.mzData,48_51468.mzData,47_51467.mzData,50_Grupo_control_1.mzData,30_08082205.mzData
run_date,,,,,,,,,,,,,,,,,,,,,,
14025/152.0709mz/40.17min,,,,,,,,,,,,,,,,,,,,675.9910888671875,,
12216/152.0709mz/35.23min,,,,,,,,,,,,,,,,648.9961547851562,,,,,,
11247/152.0725mz/33.40min,,,,,,,,,,,,,,,,409.0,,,,,,
5523/152.0731mz/20.68min,,,,,,,,,,,,,,,,,,,,,607.9985961914062,
11014/152.0741mz/32.76min,,,,,,,,,,,,,,,,370.0,,,,,,
8427/152.0772mz/27.11min,,,,,,,,,,,774.9935913085938,,,,,,,,,,,
12626/152.0772mz/35.70min,,,,,,451.9932861328125,,,,,,,,,,,,,,,,
12652/152.0788mz/35.71min,,,,,,,,,727.990234375,,,,,,,,,,,,,
10843/152.0809mz/32.53min,,,,,,,,,,,,,,,,,,,,,,2003.988037109375
8411/152.0813mz/27.09min,,,,,,,,,,793.9929809570312,,,,,,,,,,,,
12281/152.0833mz/35.23min,,,,,,,,,,,,,,,,,,,,,741.9902954101562,
12663/152.0847mz/35.72min,,,,,,,,,,,621.9921875,,,,,,,,,,,
12889/152.0893mz/36.28min,,,,,,,,,,,,,,,,,,,,,423.0,
8871/152.0993mz/28.41min,,,,92.0,,,,121.0,,268.0,210.0,182.0,356.0,206.0,295.0,287.0,358.0,202.0,140.0,,287.0,
12478/152.0996mz/35.69min,378.0,308.0,362.0,697.9922485351562,182.0,433.0,398.0,404.0,649.0,537.0,292.0,222.0,511.0,479.0,375.0,345.0,140.0,386.0,273.0,356.0,,
12060/152.0997mz/35.12min,178.0,135.0,183.0,201.0,212.0,217.0,359.0,457.9910583496094,255.0,378.0,494.0,321.0,695.0,247.0,628.0,497.0,492.0,542.0,372.0,452.0,542.0,737.0
11302/152.0996mz/33.55min,138.0,,102.0,215.0,,,,547.9912109375,358.0,223.0,239.0,230.0,687.0,202.0,242.0,266.0,,,151.0,201.0,265.0,
12884/152.0997mz/36.28min,,87.0,166.0,162.0,,97.0,182.0,156.0,175.0,340.0,273.0,242.0,249.0,,298.0,310.0,130.0,734.0,270.0,690.0,423.0,
12091/152.0998mz/35.12min,178.0,135.0,183.0,201.0,212.0,217.0,359.0,458.0,255.0,372.0,493.9935607910156,,695.0,247.0,,497.0,492.0,542.0,,406.0,542.0,737.0
13014/152.0998mz/36.79min,,89.0,135.0,167.0,130.0,140.0,143.0,162.0,353.0,247.0,215.0,169.0,220.0,218.0,257.0,239.0,118.0,498.0,178.0,201.0,246.0,
15406/152.0992mz/44.86min,,,,,,,319.0,,161.0,316.0,332.0,265.0,404.0,,554.0,862.4005126953125,306.0,1812.0,166.0,220.0,724.0,1645.296630859375
12314/152.0999mz/35.23min,335.0,404.0,258.0,329.0,663.0,559.0,758.0,830.0,758.0,881.9911499023438,745.0,564.0,1151.0,538.0,841.0,649.0,1492.0,777.0,366.0,618.0,742.0,1532.0
4911/152.0999mz/19.06min,82.0,,79.0,86.0,,,98.0,82.0,58.0,257.0,183.0,111.0,50.0,145.0,175.0,271.0,90.0,,86.0,87.0,218.0,3053.965087890625
12278/152.1001mz/35.23min,335.0,404.0,258.0,329.0,662.98876953125,559.0,758.0,829.9879150390625,758.0,882.0,745.0,564.0,1151.0,538.0,841.0,649.0,1492.0,777.0,366.0,618.0,742.0,1532.0
9184/152.1000mz/29.03min,100.0,,,122.0,,,,,,228.0,178.0,,333.99615478515625,193.0,236.0,276.0,60.0,,113.0,106.0,222.0,
10422/152.1000mz/31.74min,121.0,103.0,122.0,116.0,,65.0,,113.0,84.0,212.0,300.0,,,172.0,255.0,,,,331.9964599609375,,,
10448/152.1000mz/31.76min,137.0,103.0,140.0,142.0,,65.0,,105.0,84.0,212.0,204.0,214.0,387.99591064453125,188.0,,236.0,,,,142.0,,
11306/152.1000mz/33.56min,138.0,,111.0,215.0,,,103.0,548.0,358.0,223.0,239.0,230.0,686.9942016601562,202.0,242.0,266.0,,,151.0,214.0,265.0,513.0
11934/152.1000mz/35.12min,178.0,135.0,183.0,201.0,212.0,217.0,359.0,458.0,255.0,378.0,494.0,321.0,695.0,247.0,627.9918823242188,497.0,492.0,542.0,372.0,452.0,542.0,737.0
12005/152.1000mz/35.12min,178.0,135.0,183.0,201.0,212.0,217.0,359.0,458.0,255.0,378.0,494.0,321.0,695.0,247.0,628.0,497.0,491.9930419921875,542.0,372.0,452.0,542.0,737.0
12222/152.1000mz/35.23min,335.0,404.0,258.0,329.0,663.0,558.9921264648438,758.0,830.0,758.0,882.0,745.0,564.0,1150.9698486328125,538.0,841.0,649.0,1492.0,777.0,366.0,618.0,742.0,1532.0
12328/152.1000mz/35.23min,281.0,378.0,,,663.0,559.0,758.0,830.0,758.0,882.0,744.9915771484375,,1151.0,538.0,,649.0,1492.0,777.0,366.0,466.0,742.0,1532.0
14269/152.1001mz/40.84min,124.0,142.0,287.0,159.0,97.0,,182.0,265.0,278.0,281.0,260.0,,1175.0,225.0,292.0,294.0,220.0,273.0,587.9943237304688,258.0,399.0,690.0
16212/152.1003mz/46.38min,161.0,,238.0,158.0,450.0,,1407.0,247.0,,,407.0,,223.0,,534.0,510.0,768.9935302734375,310.0,204.0,225.0,562.0,633.0
15531/152.1004mz/44.95min,154.0,180.0,199.0,175.0,,201.0,1311.0,,154.0,,,276.0,310.0,,566.0,559.0,1041.983154296875,870.0,212.0,199.0,577.0,922.0
11988/152.1003mz/35.12min,178.0,135.0,183.0,201.0,212.0,217.0,359.0,458.0,255.0,378.0,494.0,321.0,694.991455078125,247.0,628.0,497.0,492.0,542.0,372.0,452.0,542.0,737.0
16663/152.1009mz/47.75min,,,236.0,,,,1076.9951171875,326.0,,343.0,,239.0,273.0,,,,548.0,,209.0,263.0,393.0,532.0
15323/152.1137mz/44.41min,,,,,,,426.9994812011719,,,346.0,,,,,,,,,,,,
15587/152.1207mz/44.96min,,,,,,,1310.9881591796875,,,,,,,,,,,,,,,
14575/152.1272mz/41.95min,,,,,,,,,,,,,,,,,1081.99072265625,,,,,
14168/152.1352mz/40.36min,,,,,,,,,,,,,,,,,635.9954833984375,,,,,
1335/153.0000mz/6.26min,212.0,,244.0,263.0,265.0,190.0,247.0,247.0,,,,226.0,246.0,,122.0,,238.0,,449.9956359863281,196.0,,188.0
7015/153.0001mz/24.12min,98.0,,92.0,759.0,65.0,58.0,,,81.0,365.9971923828125,348.0,150.0,58.0,375.0,,287.0,,172.0,,68.0,311.0,202.0
1367/153.0001mz/6.28min,185.0,284.0,215.0,263.0,265.0,190.0,247.0,247.0,385.99530029296875,190.0,,212.0,226.0,,140.0,193.0,238.0,87.0,,196.0,212.0,215.0
5611/153.0113mz/21.07min,,,,,,,,,,,,848.9894409179688,,,,,,,,,,
5199/153.0148mz/19.75min,,,,,,,,,,,,,,,,955.9850463867188,,,,,,
18639/153.0169mz/52.58min,,,,,,,,,,,,,,,,,364.0,,,,,
5203/153.0175mz/19.75min,,,,,,,,,,822.9808349609375,963.9962768554688,,,,1053.9862060546875,,,,,,997.9969482421875,
8270/153.0190mz/26.86min,,,,,,,,,,,,,,,,,,1558.9666748046875,,,,
7014/153.0240mz/24.12min,,,,,,,,,,,,,,382.9955749511719,,,,,,,,
12595/153.0244mz/35.70min,,,440.9959716796875,,,,,,,,,,,,,,,,,,,
5747/153.0262mz/21.28min,,,,,,,,,,,,501.9948425292969,,,,,,,,,,
15287/153.0288mz/44.16min,,,,,,,,,,,,,,,,,,586.0,,,,
6941/153.0316mz/24.10min,,,,903.9814453125,,,,,,,,,,,,,,,,,,
6810/153.0346mz/23.90min,,,,,,,,,,,,527.9973754882812,,,,,,,,,,
5380/153.0371mz/20.44min,,,,,,,,,,,,,,,,,,,,817.9730834960938,,
4556/153.0406mz/18.14min,,,,,,,,,,,,,,,,,,,,,416.99639892578125,
6502/153.0485mz/22.69min,,,,,,,,,,1091.0,,,,1050.0,1255.0,1246.0,,,,,1127.9853515625,676.0
13413/153.0412mz/37.88min,,,,,,,,,,,,,,,,,,,,1149.0,,
13432/153.0457mz/37.97min,,,,,,,,,,,,,,,,,,,,2240.963623046875,,483.0
12620/153.0474mz/35.70min,,,,,,,,544.9953002929688,422.0,,,,424.0,,,,,,,,,
17268/153.0461mz/49.19min,,,,,,,,,,,,,,,,,452.0,,,,,433.0
8587/153.0472mz/27.50min,,,,,,,,,,,,2887.99072265625,,,,,,,,,,643.0
7441/153.0491mz/25.26min,,,,3904.91357421875,,,804.0,,,,,,,,461.0,,,,,,430.0,442.0
4879/153.0458mz/18.85min,,,,,,,,,,,,,,,,,,1867.9637451171875,,,,
4926/153.0480mz/19.10min,,,,,,,,,,,,,,,,,,1556.0,,,,
7473/153.0498mz/25.26min,,,,3905.0,,,803.9921264648438,,,,,,,,461.0,,,,,,430.0,442.0
10053/153.0508mz/31.01min,,,,,,,,,,,,,,,,,,,,,,4813.95654296875
9456/153.0512mz/29.82min,,,,,,,,,,,,,,,,,,,,,,5438.8466796875
5319/153.0516mz/20.22min,,,,,,,,,,,,,,,,,,1798.9801025390625,,,,
13556/153.0527mz/38.47min,,,,,,,,,,,,,,,,,,,,567.0,,
8430/153.0527mz/27.13min,,,,,,,,,,,,,,,,,,,,,,862.0
8125/153.0514mz/26.51min,,,,,,,,,,,,,,,,,,778.0,,,,1838.973388671875
9929/153.0515mz/30.69min,,,,,,,,,,,,,,,,,382.9945983886719,,,,,918.0
14002/153.0507mz/40.03min,,,,,,,,593.0,,,,1089.0,,,466.0,421.0,,,,1133.98388671875,488.0,698.0
6603/153.0554mz/22.95min,,,,,,,,,,,,,,,,,,,,1418.982177734375,,
6490/153.0510mz/22.69min,,,,,,,,,,1091.0,,,,1049.97998046875,1255.0,1246.0,,,,,1128.0,866.0
6501/153.0515mz/22.69min,,,,,,,,,,1091.0,,,,1050.0,1255.0,1245.9822998046875,,,,,1128.0,676.0
3587/153.0617mz/15.26min,,,,,,,,,,,,,,,,,,,,4435.958984375,,
13832/153.0619mz/39.28min,,,,,,,,,,,,,,,,,,,,,586.0,
3511/153.0631mz/14.91min,,,,,,,,,,,,,,,,,,542.99365234375,,,,
6488/153.0668mz/22.69min,,,,,,,,,,,,,,,1254.9903564453125,,,,,,,
4578/153.0671mz/18.16min,,,,,,,,,,,,,,369.99615478515625,,,,,,,,
13770/153.0672mz/38.99min,,,,,,,,,,,,,,,,,,,,,,1019.0
7902/153.0684mz/26.18min,,,,,,,,,,,,,,,,,,,,,,436.0
4584/153.0703mz/18.17min,,,,,,,,,,,405.99554443359375,,,,,,,,,,,
6498/153.0725mz/22.69min,,,,,,,,,,1115.9769287109375,,,,,,,,,,,,
8787/153.0762mz/28.16min,,,,,,,,,,,,,,,,,2520.97216796875,,,,,
6508/153.0776mz/22.71min,,,,,,,,,,,1181.98681640625,,,,,,,,,,,
3789/153.0808mz/15.88min,,,,,,,,,,,,,,,,,,,,336.995849609375,,
12244/153.1000mz/35.23min,218.0,201.0,186.0,230.0,295.0,268.0,372.0,391.0,369.0,494.0,390.0,316.0,586.0,313.0,446.0,391.0,679.0,470.0,268.0,385.0,444.0,844.0
15421/153.1000mz/44.93min,190.0,257.0,,217.0,510.0,137.0,1089.9984130859375,329.0,204.0,,,278.0,311.0,278.0,646.0,606.0,,484.0,217.0,239.0,518.0,1033.0
16509/153.1000mz/47.63min,,,,159.0,,,490.0,524.0,,249.0,239.0,,270.0,,279.0,276.0,,247.0,,239.0,367.0,460.0
17475/153.1000mz/50.36min,,,,206.0,,370.0,,593.0,295.0,391.0,393.0,364.0,433.0,,490.0,532.0,598.0,454.0,444.0,591.0,530.0,532.0
18072/153.1000mz/51.65min,,,,215.0,366.0,356.0,971.9996337890625,686.0,,,,390.0,540.0,,,,553.0,594.0,810.0,,,631.0
18286/153.1000mz/51.78min,,,,,383.0,252.0,838.0,623.0,374.0,2439.0,2454.0,,454.0,2256.973388671875,2601.0,2900.0,489.0,449.0,940.0,,3086.0,468.0
17191/153.1500mz/49.09min,,,,,,,1382.9923095703125,,,,477.0,,,,472.0,,651.0,,,,,
17337/153.1500mz/49.67min,,,,,,,552.0,,,,,,,,,,442.0,,,,,
18460/153.1500mz/52.22min,,,,,,,665.0,641.0,,,,,,,,,433.0,,,,,
18757/153.1500mz/53.07min,,,,,,,590.0,539.0,,,,,,,415.0,,,,,,,
14658/153.2000mz/41.95min,,150.0,220.0,167.0,,242.0,,,,361.99786376953125,,231.0,,,,,,,,172.0,,
15184/153.2000mz/43.47min,,201.0,342.0,,385.0,326.9980163574219,,241.0,,,,,,,,,,,,,,
5698/153.9784mz/21.22min,,,,,,,1342.982666015625,,,,,,,,,,,,,,,
4725/154.0000mz/18.50min,137.0,,252.0,295.0,,170.0,,,230.0,238.0,266.0,372.0,193.0,,390.0,298.0,2507.979248046875,294.0,78.0,,282.0,
4884/154.0000mz/18.89min,,,169.0,542.0,65.0,46.0,,222.0,98.0,164.0,174.0,233.0,,146.0,198.0,210.0,102.0,156.0,,,193.0,
5437/154.0000mz/20.55min,,,71.0,82.0,63.0,49.0,249.0,65.0,68.0,,110.0,,79.0,92.0,,,1576.9383544921875,113.0,,,,116.0
7471/154.0000mz/25.27min,62.0,66.0,,409.0,71.0,47.0,1083.994873046875,81.0,82.0,126.0,94.0,1580.0,63.0,127.0,174.0,170.0,70.0,255.0,62.0,,,340.0
17378/154.0000mz/49.89min,220.0,207.0,238.0,228.0,244.0,241.0,,,239.0,306.0,270.0,281.0,300.0,297.0,,327.0,336.9996337890625,290.0,,,,
18661/154.0000mz/52.71min,278.0,302.0,342.0,313.0,348.0,279.0,,,297.0,,,,,361.0,,,374.0,,,,,
18827/154.0000mz/53.22min,290.0,294.0,308.0,268.0,334.0,319.0,,,303.0,361.0,346.0,383.0,,337.0,393.0,,377.0,,,,,
19024/154.0000mz/54.10min,278.0,279.0,322.0,303.0,314.0,287.0,,,306.0,398.0,,334.0,372.0,,,,380.0,,,,,433.0
6253/154.0004mz/22.40min,62.0,,81.0,106.0,,,,84.0,60.0,,,137.0,66.0,,98.0,114.0,71.0,330.0,81.0,,113.0,108.0
6395/154.0005mz/22.56min,58.0,68.0,206.0,470.0,106.0,105.0,2913.0,338.0,174.0,518.0,431.0,183.0,50.0,369.0,535.0,465.994873046875,,574.0,65.0,50.0,545.0,142.0
7875/154.0122mz/26.08min,,,,,,,,,,,,,,,,,,468.0,,,,
5764/154.0127mz/21.32min,,,,,,,,,,,,,,,,582.9946899414062,,,,,,
4484/154.0131mz/18.05min,,,,,,,,,,,,,,,,,,357.9980163574219,,,,
6392/154.0168mz/22.57min,,,,,,,,,,,,,,,,,,,,,544.9950561523438,
4686/154.0208mz/18.45min,,,,,,,,,,,,,,,,,,2131.9951171875,,,,
6417/154.0274mz/22.58min,,,,,,,,,,,487.99102783203125,,,,,,,,,,,
6329/154.0305mz/22.55min,,,,,,,,,,,,,,,,,,610.0,,,,
13411/154.0326mz/37.88min,,,,,,,,,,,,,,,,,,,,531.0,,
7764/154.0326mz/25.91min,,,,,,,,,,,,,,,576.99609375,,,,,,,
4749/154.0358mz/18.60min,,,,,,,,,,,,,,,,,,1717.99755859375,,,,
4162/154.0369mz/17.32min,,,,,,,,,,,,388.0,,,,,,,,,,
7659/154.0372mz/25.67min,,,,,,,,,,,,,,,,,,793.9904174804688,,,,
13830/154.0390mz/39.26min,,,,,,,,,,,,,,,,,,426.0,,,,
11277/154.0393mz/33.49min,,,,,,,,,,,,,,,,,,,,,,565.0
4696/154.0395mz/18.48min,,,329.0,,,,,,,,,,,,,,,,,,,
7202/154.0468mz/24.68min,,,,,,,,,,,,,,,321.0,457.0,,12628.0,,,,
6766/154.0408mz/23.76min,,,,,,,,,,,,,,,,,,597.0,,,,
13560/154.0412mz/38.48min,,,,,,,,,,,,,,,,,,,,393.0,,
5102/154.0472mz/19.54min,,,,,,,,,,,,,,,823.0,867.994140625,,,,,982.0,
5959/154.0482mz/21.74min,,,582.0,777.0,,,,,,,,567.0,,,,,,,,,,
8398/154.0456mz/27.08min,,,,,,,,,,,,,,,,,,,,,,2635.993896484375
4630/154.0463mz/18.31min,,,,,,,,,,3365.98095703125,4181.958984375,,,3915.968994140625,4972.93359375,5105.94287109375,,,,,5006.89111328125,
7205/154.0464mz/24.69min,,,,,,,,,,,,,,,,,,12627.951171875,,,,
4833/154.0466mz/18.75min,,,,,,,,,,,,,,,,,,,,,,1315.9979248046875
10635/154.0499mz/31.92min,,,,,,,,2274.0,,909.0,1028.0,3952.0,,674.0,1020.0,940.9993286132812,806.0,,,3006.0,946.0,518.0
6600/154.0489mz/22.95min,,,,,,,,,,,,,,,,,,3305.923095703125,,,,
5553/154.0495mz/20.82min,,,,,,,,,,422.0,407.0,,,274.0,374.0,,,,,,,
7456/154.0500mz/25.26min,,,,431.99920654296875,,,584.0,,,,,733.0,,,,,,,,,,
8241/154.0502mz/26.80min,,,,,,,,,,,,,,,,416.0,,,,,469.0,4958.97216796875
8220/154.0506mz/26.69min,,,,,,,,,,,,,,,,,,,,,,4280.96240234375
10701/154.0501mz/32.10min,545.0,,,464.0,,,750.0,966.0,,940.0,,1601.9923095703125,452.0,725.0,1077.0,958.0,,,,1249.0,966.0,582.0
9146/154.0517mz/28.91min,,,,,,,,,,,,,,,,,,,,,,7019.95556640625
10632/154.0502mz/31.92min,,,,,,,,2274.0,,909.0,1028.0,3951.991943359375,,674.0,1020.0,941.0,806.0,,,3006.0,946.0,518.0
10346/154.0502mz/31.57min,,,,,,,592.0,1117.0,,647.0,547.0,2275.0,,501.0,773.0,713.0,,,,1677.0,767.0,675.0
7780/154.0507mz/25.93min,,,,,,,,,,,510.9971008300781,,,,,567.0,,6468.0,,,580.0,
10629/154.0504mz/31.92min,,,,,,,,2274.0,,909.0,,3952.0,,674.0,1020.0,941.0,806.0,,,3005.9892578125,946.0,520.0
7757/154.0509mz/25.91min,,,,,,,,,,454.9938659667969,,,,,577.0,567.0,,,,,580.0,
10366/154.0504mz/31.58min,,,,,,,592.0,1117.0,,647.0,676.0,2275.0,,501.0,773.0,713.0,,,,1677.0,767.0,572.0
10628/154.0506mz/31.92min,,,,,,,,2273.992431640625,,909.0,,3952.0,,674.0,1020.0,941.0,806.0,,,3006.0,,523.0
4830/154.0526mz/18.74min,,,,,,,,,,,,537.0,,,,,,,,,,1278.0
5142/154.0553mz/19.59min,,,,,,,,,,,,,,,,,,921.9786376953125,,,,
10636/154.0512mz/31.93min,,,,,,,,,,,1028.0,3952.0,,674.0,1020.0,941.0,,,,,945.9994506835938,548.0
10350/154.0507mz/31.58min,,,,,,,592.0,1117.0,,647.0,676.0,2274.95849609375,,501.0,773.0,713.0,,,,1677.0,767.0,572.0
4714/154.0542mz/18.49min,,,,1008.0,,,,407.0,,,,,,,,,,,,,,
2800/154.0594mz/11.27min,,,,,,,,,,,,,,,,,,,,,,753.9982299804688
5098/154.0607mz/19.55min,,,,,,,,,,437.9994201660156,,,,,,,,,,,,
3851/154.0607mz/16.22min,,,,,,,,,,,,,,,,,,674.0,,,,
10371/154.0613mz/31.59min,,,,,,,,,,,,,,,,,,,,,766.9985961914062,
9399/154.0616mz/29.61min,,,,,,,,,,,,,,,,,,,,,532.0,
5111/154.0630mz/19.56min,,,,,,,,,,,704.994873046875,,,,,,,,,,,
16967/154.0653mz/48.88min,,,,,,,,,,,,,,,,,,1091.992431640625,,,,
13369/154.0672mz/37.75min,,,,,,,,,,,,,,,,,,1112.9903564453125,,,,
10637/154.0696mz/31.94min,,,,,,,,,,,1027.999267578125,,,,,,,,,,,
3138/154.0703mz/13.14min,,,,,,,,,,,,,,,,,,,,,,1659.9852294921875
10364/154.0705mz/31.58min,,,,,,,,,,647.0,,,,,,,,,,,,
5529/154.0717mz/20.74min,,,,532.0,,,,,,,,,,,,,,,,,,
12659/154.0734mz/35.71min,,,,,,,,,,,,,390.996826171875,,,,,,,,,
13342/154.0754mz/37.58min,,,,,,,,,,,,,,,,,,1363.970703125,,,,
3908/154.0801mz/16.50min,,,,,,,,,,,,,,,,,,,,,,774.996826171875
9606/154.0828mz/30.06min,,,,,,,,,,,,1536.991943359375,,,,,,,,,,
4690/154.0833mz/18.49min,,,,1030.994873046875,,,,,,,,,,,,,,,,,,
10956/154.0836mz/32.62min,,,,,,,,,,,,,,,,,,1077.990966796875,,,,
9400/154.0853mz/29.61min,,,,,,,,,,,476.0,,,438.0,,,,,,,,
14131/154.0854mz/40.36min,,,,,,,,,,,,,,,,,,,,,493.9962463378906,
15546/154.0877mz/44.95min,,,,,,,,,,,,,,693.9929809570312,,,,,,,,
11499/154.0880mz/34.13min,,,,,,,,,,,,745.9929809570312,,,,,,,,,,
16214/154.0882mz/46.38min,,,,,,,,,,,,,,,,752.9933471679688,,,,,,
10026/154.0994mz/30.95min,74.0,,,89.0,42.0,,74.0,66.0,,220.0,242.0,2227.98291015625,81.0,166.0,,263.0,145.0,,86.0,89.0,207.0,
14328/154.0996mz/41.26min,71.0,68.0,102.0,,,,137.0,121.0,86.0,118.0,,820.0,114.0,114.0,183.0,180.0,116.0,,142.0,114.0,177.0,292.0
13195/154.0997mz/37.05min,86.0,212.0,1655.0,140.0,100.0,4455.0,,95.0,7018.0,818.0,802.0,137.0,103.0,836.0,892.0,1085.987060546875,,338.0,121.0,146.0,1038.0,
16086/154.0996mz/46.37min,274.0,,535.0,276.0,,,,265.0,,417.0,,322.0,,,774.991943359375,,,298.0,186.0,290.0,,839.0
15673/154.0996mz/44.96min,233.0,,306.0,225.0,,303.0,,,134.0,671.0,731.992431640625,230.0,,694.0,,,,,207.0,188.0,,1106.0
3095/154.0998mz/12.83min,,,,,,,50.0,49.0,,52.0,86.0,73.0,,68.0,79.0,90.0,,1645.9935302734375,63.0,,122.0,92.0
13220/154.0999mz/37.06min,86.0,,,140.0,100.0,4455.0,,95.0,7018.0,818.0,802.0,145.0,103.0,836.0,,1086.0,,338.0,121.0,146.0,1037.985595703125,
15195/154.0998mz/43.48min,239.0,265.0,,215.0,369.0,362.0,,180.0,146.0,677.994140625,,278.0,281.0,,,,,,161.0,239.0,,1018.0
16684/154.0999mz/47.75min,,,431.0,,,542.9960327148438,,356.0,,,540.0,318.0,396.0,,,642.0,,,250.0,314.0,678.0,740.0
13210/154.0999mz/37.05min,86.0,212.0,,140.0,100.0,4455.0,,95.0,7018.0,817.9873046875,802.0,,103.0,836.0,892.0,1086.0,,338.0,121.0,146.0,1038.0,
1693/154.1000mz/7.91min,310.0,134.0,289.0,362.0,198.0,,305.0,119.0,254.0,185.0,154.0,390.0,127.0,167.0,169.0,198.0,186.0,,434.0,,198.0,118.0
2354/154.1000mz/10.14min,262.0,129.0,175.0,278.0,175.0,55.0,326.0,105.0,,182.0,,439.0,113.0,161.0,185.0,,154.0,87.0,286.0,,191.0,169.0
13172/154.1000mz/37.05min,86.0,212.0,1655.0,140.0,,4455.0,,95.0,7018.0,818.0,802.0,137.0,103.0,836.0,891.9908447265625,1086.0,,273.0,121.0,146.0,1038.0,258.0
14179/154.1000mz/40.36min,134.0,,294.0,138.0,,337.0,,137.0,,279.0,398.0,222.0,202.0,326.9991760253906,394.0,,,262.0,135.0,,,730.0
17539/154.1000mz/50.37min,,427.99786376953125,,279.0,452.0,401.0,,380.0,297.0,407.0,454.0,375.0,414.0,,454.0,506.0,502.0,406.0,398.0,449.0,545.0,570.0
17661/154.1000mz/50.90min,,,,,260.0,,460.0,404.0,282.0,303.0,345.0,,378.0,,423.0,398.0,343.0,354.0,,,,444.0
18780/154.1000mz/53.10min,,,,290.0,340.0,308.0,511.0,449.0,334.0,,382.0,375.0,434.0,,450.0,454.0,,433.0,487.0,583.0,508.0,398.0
8113/154.1002mz/26.50min,68.0,54.0,68.0,,,63.0,,94.0,78.0,105.0,226.0,174.0,63.0,,130.0,,79.0,,68.0,70.0,158.0,2729.95654296875
15217/154.1004mz/43.48min,239.0,265.0,,215.0,369.0,362.0,,180.0,146.0,,,278.0,281.0,,,,,,161.0,239.0,,1017.9920043945312
15436/154.1006mz/44.94min,233.0,388.0,418.0,230.0,,,,,135.0,,,316.0,404.0,694.0,727.0,867.9927368164062,,492.0,,252.0,826.0,1106.0
19284/154.1111mz/55.16min,,,,,,,374.9995422363281,,,,,,,,,,,,,,,
14199/154.1125mz/40.37min,,,,,,,,,,,412.99798583984375,,,,,,,,,,,
15435/154.1177mz/44.94min,,,,,,,,,,,,,,,941.9957275390625,,,,,,,
15069/154.1208mz/43.47min,,,,,,,,,,,,,,,781.9887084960938,,,,,,,
15165/154.1307mz/43.47min,,,,,,,,,,,,,,640.995849609375,,,,,,,,
1967/154.1309mz/9.23min,,,,,,,,484.0,,,,,,,,,,,,,,
15556/154.1376mz/44.95min,,,,,,579.9913330078125,,,,,,,,,,,,,,,,
2058/154.1496mz/9.41min,1449.0,771.0,1217.0,1862.0,998.0,,2597.0,538.0,1697.0,989.0,1072.0,2426.0,451.0,968.0,970.0,1276.0,710.0,,2539.0,,973.0,675.0
2064/154.1496mz/9.41min,1449.0,951.0,1217.0,1862.0,998.0,,2597.0,538.0,1697.0,989.0,1195.0,2426.0,451.0,968.0,970.0,1276.0,710.0,,2539.0,,973.0,675.0
15171/154.1494mz/43.48min,,,542.0,,564.0,552.9922485351562,3775.0,,,678.0,753.0,,,641.0,782.0,799.0,4208.0,,,,810.0,
13714/154.1472mz/38.70min,,,,,,,400.0,,,,,,,,,,1104.9705810546875,,,,,
16200/154.1500mz/46.38min,,529.0,,,959.9922485351562,558.0,3950.0,,,559.0,636.0,,,582.0,775.0,753.0,1821.0,,,,775.0,834.0
16601/154.1500mz/47.75min,,546.0,,,803.9944458007812,543.0,2825.0,,,528.0,595.0,,,532.0,634.0,,1135.0,378.0,,,650.0,
1965/154.2000mz/9.23min,,754.0,,,,,,476.0,,,,,,,,,,,,,,
1963/154.3184mz/9.22min,,,,,,,322.0,,,890.0,,2131.0,,,854.0,,,,2230.6171875,,878.0,
5908/154.9504mz/21.51min,,,,,,,412.9898681640625,,,,,,,,,,,,,,,
5181/155.0000mz/19.74min,47.0,52.0,70.0,62.0,,,,86.0,71.0,84.0,84.0,352.9972229003906,71.0,103.0,102.0,121.0,,81.0,,,132.0,180.0
5692/155.0000mz/21.21min,54.0,47.0,84.0,,71.0,,342.9956970214844,,60.0,82.0,100.0,148.0,57.0,95.0,106.0,102.0,,134.0,60.0,,111.0,
8225/155.0000mz/26.75min,135.0,68.0,135.0,207.0,65.0,,440.99578857421875,294.0,132.0,,276.0,,172.0,,,316.0,161.0,302.0,223.0,,,
15314/155.0000mz/44.39min,135.0,130.0,135.0,156.0,142.0,113.0,353.0,228.0,130.0,,,,236.0,180.0,,303.0,,252.0,,,292.0,
16756/155.0000mz/48.31min,207.0,294.0,370.0,290.0,303.0,353.0,,,386.0,428.0,,362.0,,393.0,,,351.0,,,,,
18767/155.0000mz/53.09min,247.0,351.0,303.0,294.0,346.0,321.0,,,,,,,,,,,,,,,,
6745/155.0001mz/23.70min,76.0,58.0,81.0,97.0,79.0,,74.0,68.0,57.0,417.0,238.0,,,982.0,3241.9970703125,2935.0,,519.0,79.0,127.0,2474.0,159.0
6750/155.0001mz/23.70min,76.0,62.0,118.0,97.0,79.0,,87.0,68.0,57.0,417.0,,,73.0,982.0,3242.0,2935.0,50.0,,90.0,127.0,2473.97900390625,
